f0,f1,f2,f3,label
652.5535714285716,0.8746515818220479,0.06654340286605677,0.43098856000677055,kertas
369.94593253968264,0.9416738220610996,0.1355080519382572,0.4589148833059603,organik
214.15228174603178,0.9621682286119486,0.10305842937673279,0.5330519544629957,plastik
